date,polarity_score
2020-03-19,0.05978563411896744
2020-03-20,0.09758296233438278
2020-03-21,0.03476765159904694
2020-03-22,0.1344207497048406
2020-03-23,0.09414718140047088
2020-03-24,0.03668045843045842
2020-03-25,-0.003042880542880546
2020-03-26,0.039790385053542945
2020-03-27,0.019189971959858318
2020-03-28,0.06359164957849167
2020-03-29,0.05230654761904762
2020-03-30,0.07598123825448087
2020-03-31,0.025910387989039673
2020-04-01,0.07723480449090206
2020-04-02,0.060124236874236875
2020-04-03,0.0548579741514524
2020-04-04,0.02196869022450417
2020-04-05,0.046488275613275606
2020-04-06,0.059804724261245994
2020-04-07,0.053471102652137135
2020-04-08,0.054967613535029256
2020-04-09,0.03051410582660582
2020-04-10,0.0500256294286145
2020-04-11,0.03907682980599646
2020-04-12,0.06952040138224348
2020-04-13,0.08537837162837161
2020-04-14,0.07260497191300762
2020-04-15,0.11194650782718964
2020-04-16,0.09936571940604198
2020-04-17,-0.006824630737552092
2020-04-18,0.12666631528644515
2020-04-19,0.06301836094939543
2020-04-20,0.06082562073941384
2020-04-21,0.007920325706039984
2020-04-22,0.03812876435159044
2020-04-23,0.026811128340979075
2020-04-24,0.025642805955305954
2020-04-25,0.06215929510740831
2020-04-26,0.09981895611163903
2020-04-27,0.07503910397778323
2020-04-28,0.018543964302892867
2020-04-29,0.04975912975912974
2020-04-30,0.039194512085137086
2020-05-01,0.12131576591398018
2020-05-02,0.10045968691802025
2020-05-03,0.05325367575367575
2020-05-04,0.0357382264200446
2020-05-05,0.029290931589318676
2020-05-06,0.10023047924645669
2020-05-07,0.09538432797361367
2020-05-08,0.06619968936585702
2020-05-09,0.09624343054606212
2020-05-10,0.10607848808279842
2020-05-11,0.06677252435064934
2020-05-12,0.09777860743642866
2020-05-13,0.12469480519480519
2020-05-14,0.07822871572871573
2020-05-15,0.030924440836940837
2020-05-16,0.10292922963975595
2020-05-17,0.04417877320419693
2020-05-18,0.02275135008089553
2020-05-19,0.05460151598082632
2020-05-20,0.10528130797773655
2020-05-21,0.04982023398141819
2020-05-22,0.09436607572321858
2020-05-23,0.17244933712121213
2020-05-24,0.05090242548250361
2020-05-25,0.07380837596746688
2020-05-26,0.0816317403356877
2020-05-27,0.06285865340110622
2020-05-28,0.11912741702741701
2020-05-29,0.08759645562770563
2020-05-30,0.060002862475688555
2020-05-31,0.06208938120702827
2020-06-01,0.09109716672216672
2020-06-02,0.044900717127989855
2020-06-03,0.017723192108438
2020-06-04,0.053615011996036084
2020-06-05,0.04157341816432725
2020-06-06,0.062047435615232224
2020-06-07,0.05047743055555555
2020-06-08,0.11116762866762867
2020-06-09,0.08746087771655953
2020-06-10,0.03189309764309763
2020-06-11,0.011465490155006277
2020-06-12,-0.046641034404192296
2020-06-13,0.08539935923864495
2020-06-14,0.07989459127617021
2020-06-15,0.002677383074441897
2020-06-16,0.05821784311367644
2020-06-17,0.11467563076653985
2020-06-18,0.07493543579992178
2020-06-19,0.05093612878051653
2020-06-20,0.12716722307824002
2020-06-21,0.08158047309833023
2020-06-22,0.04090569430569431
2020-06-23,0.0825121143871144
2020-06-24,0.10447344539141414
2020-06-25,0.09000855262091216
2020-06-26,0.07358473584238891
2020-06-27,0.04061129800587632
2020-06-28,0.050036627798724566
2020-06-29,0.14292748917748918
2020-06-30,0.015468537414965984
2020-07-01,0.03452820988535274
2020-07-02,0.05602940349693595
2020-07-03,0.06738818490032082
2020-07-04,0.05953425047175047
2020-07-05,0.07672619047619048
2020-07-06,0.11771941352298496
2020-07-07,0.06573077853932284
2020-07-08,0.03967009379509378
2020-07-09,0.04208933822857872
2020-07-10,0.05233122629058589
2020-07-11,0.08958540104881568
2020-07-12,0.07435713426784854
2020-07-13,0.037786928518635826
2020-07-14,0.05020815295815295
2020-07-15,0.03555957606775363
2020-07-16,0.13169189122677494
2020-07-17,0.037495821308321305
2020-07-18,0.047982152028762194
2020-07-19,0.0333855981416957
2020-07-20,0.0713676236044657
2020-07-21,0.05632965600707536
2020-07-22,0.08009883271490413
2020-07-23,0.07792733760170735
2020-07-24,0.0675033379774759
2020-07-25,0.10642349798382027
2020-07-26,0.10136447653223968
2020-07-27,0.07657311906439812
2020-07-28,0.08043775564452256
2020-07-29,0.06150799496285607
2020-07-30,0.08064382054207636
2020-07-31,0.11382265434684789
2020-08-01,0.10176024791359842
2020-08-02,0.05565875128375128
2020-08-03,0.09492823842823842
2020-08-04,0.06963881727926671
2020-08-05,0.0723282227032227
2020-08-06,0.04223278205074321
2020-08-07,0.05409567742488534
2020-08-08,0.08155242613373681
2020-08-09,0.11183681419053759
2020-08-10,0.09119356590549312
2020-08-11,0.09431217584750193
2020-08-12,0.08377117636827457
2020-08-13,0.0619047619047619
2020-08-14,0.03390957464252918
2020-08-15,0.05406928141303141
2020-08-16,0.03208832125923962
2020-08-17,0.07364991299550122
2020-08-18,0.02089031879858493
2020-08-19,0.05846521255282416
2020-08-20,0.08807785841609371
2020-08-21,0.054068104514533075
2020-08-22,0.04985821620080879
2020-08-23,0.018793988269794722
2020-08-24,0.07093727995584198
2020-08-25,0.07416123000630043
2020-08-26,0.06258302268718935
2020-08-27,0.06609357952345757
2020-08-28,0.05157533123442214
2020-08-29,0.05017771464646463
2020-08-30,0.07569856244384546
2020-08-31,0.027131433381433378
2020-09-01,0.0531967333753048
2020-09-02,0.05950103922580986
2020-09-03,0.05272666236681388
2020-09-04,0.05102485858929158
2020-09-05,0.10938866891915672
2020-09-06,0.06647312726260095
2020-09-07,0.0036032948532948423
2020-09-08,0.08385797679953524
2020-09-09,0.053530261694324184
2020-09-10,0.06042841896859753
2020-09-11,0.11978680957596619
2020-09-12,0.04217536762179618
2020-09-13,0.12219499893111004
2020-09-14,0.02952294878610668
2020-09-15,0.07887926553898775
2020-09-16,0.07249649364135344
2020-09-17,0.09058375603072573
2020-09-18,0.04878836628836629
2020-09-19,0.05304020166825045
2020-09-20,0.05241276559325029
2020-09-21,0.05599647179927352
2020-09-22,0.049530841032464405
2020-09-23,0.040675834462472395
2020-09-24,0.07420881539797469
2020-09-25,0.07683757215007214
2020-09-26,0.08909829946288278
2020-09-27,0.09162331649831648
2020-09-28,0.08773020211153122
2020-09-29,0.05010238615908718
2020-09-30,0.06706594516594516
2020-10-01,0.08260722302388968
2020-10-02,0.08639971139971139
2020-10-03,0.06209988442627331
2020-10-04,0.04296283100016866
2020-10-05,0.06514136904761904
2020-10-06,0.05732533498247784
2020-10-07,0.05961766408194979
2020-10-08,0.08128916307684689
2020-10-09,0.06182101532381382
2020-10-10,0.06387016170104405
2020-10-11,0.08363454433497536
2020-10-12,0.06687206671429972
2020-10-13,0.06674496913977111
2020-10-14,0.047576009060384054
2020-10-15,0.049315086190086184
2020-10-16,0.09677669552669552
2020-10-17,0.06313913908671973
2020-10-18,0.07675570985970145
2020-10-19,0.06327151725589225
2020-10-20,0.10923409923409923
2020-10-21,0.07641354244792695
2020-10-22,0.09111173969128515
2020-10-23,0.0819206502717141
2020-10-24,0.09684343434343434
2020-10-25,0.032532820440429135
2020-10-26,0.106885013475087
2020-10-27,0.08895126290164458
2020-10-28,0.0732325774523761
2020-10-29,0.0710465011409779
2020-10-30,0.10665500611929182
2020-10-31,0.04988095238095237
2020-11-01,0.08896192443919716
2020-11-02,0.07058273286357702
2020-11-03,0.07698147091004233
2020-11-04,0.14663942495718196
2020-11-05,0.08592852223534041
2020-11-06,0.045342163571195825
2020-11-07,0.0967825710811822
2020-11-08,0.04525961797148238
2020-11-09,0.057540748430204215
2020-11-10,0.07275926805804854
2020-11-11,0.05977184557302006
2020-11-12,0.07823194349510137
2020-11-13,0.08431088882921589
2020-11-14,0.13355535395976573
2020-11-15,0.056625685425685426
2020-11-16,0.03451234910076373
2020-11-17,0.09612637821150752
2020-11-18,0.08819109531609531
2020-11-19,0.07305377419074227
2020-11-20,0.07032301364921227
2020-11-21,0.08944536465115732
2020-11-22,0.0014081695331695334
2020-11-23,0.08193699818699818
2020-11-24,0.10976104160129493
2020-11-25,0.09735015447515447
2020-11-26,0.06858752068709695
2020-11-27,0.09304121825733974
2020-11-28,0.06278219931223177
2020-11-29,0.03720050441760968
2020-11-30,0.04583353375020042
2020-12-01,0.07328342256136637
2020-12-02,0.08072977466599915
2020-12-03,0.10081123329490163
2020-12-04,0.08154638744129189
2020-12-05,0.06377658961833273
2020-12-06,0.06532273010214187
2020-12-07,0.04473858352646231
2020-12-08,0.07643079143079143
2020-12-09,0.07898172385290705
2020-12-10,0.09702095051584847
2020-12-11,0.07267324975342651
2020-12-12,0.08885591944287596
2020-12-13,0.07989735591206179
2020-12-14,0.0716282770818169
2020-12-15,0.044885266149582534
2020-12-16,0.06360222596333706
2020-12-17,0.0604039491232673
2020-12-18,0.06875320585846902
2020-12-19,0.05983489024004099
2020-12-20,0.07044081757169005
2020-12-21,0.09815811528864014
2020-12-22,0.07507989403234802
2020-12-23,0.08890538381182551
2020-12-24,0.03792135438321879
2020-12-25,0.06908569060286618
2020-12-26,0.05895392183182881
2020-12-27,0.06288379594261946
2020-12-28,0.09326417006196418
2020-12-29,0.046781265031265035
2020-12-30,0.048263141344692145
2020-12-31,0.11531266665098185
2021-01-01,0.06593209313684151
2021-01-02,0.04064798164798165
2021-01-03,0.054583179056393344
2021-01-04,0.0773940404444606
2021-01-05,0.06042337543221977
2021-01-06,0.06614402152906616
2021-01-07,0.09220947617920273
2021-01-08,0.08167291091454477
2021-01-09,0.06613798185941042
2021-01-10,0.09368165813060178
2021-01-11,0.06170164254148629
2021-01-12,0.08324655018193415
2021-01-13,0.06801390960182825
2021-01-14,0.06148076664876476
2021-01-15,0.052183395465030306
2021-01-16,0.07330514430014429
2021-01-17,0.07177014404246547
2021-01-18,0.044037986127710045
2021-01-19,0.052151609368446095
2021-01-20,0.10065321808225737
2021-01-21,0.05839257340661834
2021-01-22,0.04854662543451203
2021-01-23,0.08517800335735118
2021-01-24,0.08263805916305916
2021-01-25,0.0884035163510472
2021-01-26,0.04752728727239242
2021-01-27,0.07354654893717393
2021-01-28,0.07210596108871971
2021-01-29,0.09573467292885231
2021-01-30,0.06565938744210995
2021-01-31,0.07730916917357594
2021-02-01,0.07238835851418632
2021-02-02,0.040991316389703485
2021-02-03,0.08057325867942307
2021-02-04,0.06466632000982395
2021-02-05,0.06717545029375387
2021-02-06,0.04036754623891552
2021-02-07,0.09746333249070475
2021-02-08,0.047828770728360885
2021-02-09,0.08563503599114063
2021-02-10,0.08014443038414312
2021-02-11,0.07402985337160868
2021-02-12,0.07640014353749604
2021-02-13,0.08672233686746399
2021-02-14,0.09936204323626684
2021-02-15,0.09145412593024953
2021-02-16,0.044596917839105334
2021-02-17,0.07188309822542775
2021-02-18,0.04312501528603223
2021-02-19,0.10642577561327561
2021-02-20,0.08866440987169277
2021-02-21,0.07819345054038931
2021-02-22,0.06877506537126635
2021-02-23,0.03583860612646919
2021-02-24,0.08101751825615461
2021-02-25,0.0668965903377668
2021-02-26,0.06444851536254698
2021-02-27,0.0728558029272315
2021-02-28,0.0832721787345075
2021-03-01,0.05231010809231668
2021-03-02,0.07067870051806967
2021-03-03,0.07056585389918722
2021-03-04,0.07196160180715154
2021-03-05,0.05293786681679058
2021-03-06,0.030514961427461428
2021-03-07,0.08540265323301037
2021-03-08,0.08365860990860989
2021-03-09,0.05841111858131947
2021-03-10,0.06408636672850958
2021-03-11,0.05780609842807179
2021-03-12,0.051693934320887445
2021-03-13,0.07792510191690519
2021-03-14,0.08288229805765777
2021-03-15,0.08237034263662785
2021-03-16,0.08329361360289195
2021-03-17,0.041567746004857804
2021-03-18,0.07994727257519997
2021-03-19,0.09563128229794896
2021-03-20,0.07740177574746307
2021-03-21,0.0908087048466057
2021-03-22,0.05571616983126884
2021-03-23,0.05357219411725225
2021-03-24,0.08170658970658969
2021-03-25,0.06430295952035082
2021-03-26,0.05364807209033904
2021-03-27,0.08198124309914916
2021-03-28,0.06838322363577465
2021-03-29,0.06852186190132618
2021-03-30,0.07916059613603281
2021-03-31,0.0685257608553063
2021-04-01,0.11018147612318595
2021-04-02,0.09611138808065035
2021-04-03,0.06327745267041673
2021-04-04,0.09662142255892256
2021-04-05,0.07488883652190104
2021-04-06,0.10757318942913455
2021-04-07,0.07920050407550407
2021-04-08,0.06832036209085389
2021-04-09,0.04597647679989912
2021-04-10,0.09915372385157152
2021-04-11,0.07077763133456202
2021-04-12,0.06811532424529113
2021-04-13,0.06166030781814191
2021-04-14,0.06913560377530965
2021-04-15,0.0758089742288961
2021-04-16,0.06140507468300021
2021-04-17,0.09432042840725476
2021-04-18,0.07372895329602647
2021-04-19,0.01560500220624188
2021-04-20,0.046005758973739264
2021-04-21,0.09268015236397588
2021-04-22,0.08566544763819645
2021-04-23,0.05843424723424723
2021-04-24,0.07034029232416328
2021-04-25,0.08086501279804852
2021-04-26,0.06494591072010428
2021-04-27,0.05428403071888987
2021-04-28,0.0547660285979958
2021-04-29,0.08835079189989904
2021-04-30,0.07805666885613646
2021-05-01,0.07623230052775506
2021-05-02,0.03608681086070792
2021-05-03,0.06050560112402218
2021-05-04,0.06181718023740636
2021-05-05,0.07557632893177585
2021-05-06,0.06764005348516218
2021-05-07,0.08653393127705628
2021-05-08,0.0803716730800064
2021-05-09,0.060604614598364595
2021-05-10,0.07116787463378373
2021-05-11,0.07095850368767034
2021-05-12,0.06717010151167904
2021-05-13,0.039765372042341214
2021-05-14,0.04032214317366173
2021-05-15,0.0755912860547692
2021-05-16,0.06710083114610674
2021-05-17,0.06240719943585392
2021-05-18,0.04086908176414349
2021-05-19,0.05404669304746465
2021-05-20,0.0822449089105339
2021-05-21,0.014107794211960876
2021-05-22,0.050176418301418294
2021-05-23,0.01471132779076762
2021-05-24,0.029706178189653668
2021-05-25,0.051696154898741103
2021-05-26,0.09258198497742223
2021-05-27,0.05576581801732403
2021-05-28,0.045554452330615114
2021-05-29,0.043895965652352514
2021-05-30,0.06968077887720746
2021-05-31,0.03714342328393423
2021-06-01,0.05465132693393563
2021-06-02,0.08037337662337661
2021-06-03,0.07435102556173985
2021-06-04,0.05842122758194186
2021-06-05,0.08622808564570947
2021-06-06,0.08799170107925867
2021-06-07,0.0555278888462386
2021-06-08,0.07929167204208595
2021-06-09,0.06767424366535604
2021-06-10,0.06163157099463781
2021-06-11,0.06333671328671328
2021-06-12,0.054493423487129565
2021-06-13,0.036569505008373616
2021-06-14,0.07210783128768238
2021-06-15,0.033570550681587916
2021-06-16,0.06405006142506142
2021-06-17,0.041668730792684766
2021-06-18,0.054330553915781184
2021-06-19,0.06142684667319705
2021-06-20,0.07404981299879258
2021-06-21,0.0939009963808923
2021-06-22,0.031751520674965644
2021-06-23,0.037082009361197175
2021-06-24,0.039324857807042375
2021-06-25,0.08471787659795789
2021-06-26,0.054811079707662434
2021-06-27,0.10050603736541236
2021-06-28,0.08097134919437077
2021-06-29,0.06324248492047405
2021-06-30,0.0587443960360627
2021-07-01,0.057565157328190494
2021-07-02,0.0389517557095682
2021-07-03,0.031247181637806636
2021-07-04,0.03835565476190476
2021-07-05,0.06208152958152957
2021-07-06,0.03682180633831577
2021-07-07,0.062319758260447035
2021-07-08,0.04574464589316075
2021-07-09,0.06346594344808629
2021-07-10,0.02307792090665467
2021-07-11,0.013221995869054695
2021-07-12,0.04323206114872781
2021-07-13,0.03168274192137828
2021-07-14,0.04314104409021991
2021-07-15,0.04446975233237609
2021-07-16,0.05412346437346437
2021-07-17,0.11348750106103046
2021-07-18,0.11084277296777297
2021-07-19,0.06334503893097641
2021-07-20,0.034850648276987556
2021-07-21,0.059590738532065056
2021-07-22,0.05944617249133672
2021-07-23,0.07688150189603678
2021-07-24,0.06306430064188684
2021-07-25,0.09275479191408395
2021-07-26,0.06645930265537169
2021-07-27,0.06979850655099659
2021-07-28,0.06427174576073899
2021-07-29,0.06457255591630591
2021-07-30,0.05224971280137095
2021-07-31,0.06331192466537294
2021-08-01,0.025861998512461473
2021-08-02,0.05985147883107066
2021-08-03,0.07195333894500561
2021-08-04,0.05675381666453094
2021-08-05,0.051839347241679594
2021-08-06,0.04774859997570456
2021-08-07,0.10741538286960821
2021-08-08,0.05812512507767981
2021-08-09,0.03068586295859023
2021-08-10,0.049607675090238106
2021-08-11,0.06863954012297385
2021-08-12,0.05075200288781115
2021-08-13,0.08090948142135641
2021-08-14,0.058446363125566655
2021-08-15,0.03481109207150873
2021-08-16,0.07459131374838611
2021-08-17,0.08284491423980059
2021-08-18,0.05894278280641916
2021-08-19,0.0731223714169694
2021-08-20,0.0808227293257781
2021-08-21,0.10777283146460165
2021-08-22,0.09699542695866226
2021-08-23,0.04703728461081402
2021-08-24,0.07087866973831886
2021-08-25,0.04815099755317145
2021-08-26,0.07445136476966199
2021-08-27,0.05128235911022795
2021-08-28,0.07683614376002643
2021-08-29,0.06334276212890158
2021-08-30,0.059127446354986846
2021-08-31,0.08744856730571016
2021-09-01,0.06590713108135388
2021-09-02,0.06561264503337673
2021-09-03,0.06106029014927319
2021-09-04,0.0389215134014404
2021-09-05,0.057194884508714294
2021-09-06,0.09010474303106752
2021-09-07,0.08045323975361289
2021-09-08,0.09219198692774641
2021-09-09,0.045733781187149054
2021-09-10,0.10183146536418787
2021-09-11,0.03071882454076698
2021-09-12,0.061986342117921055
2021-09-13,0.07757803650948812
2021-09-14,0.05873353585072334
2021-09-15,0.09551872216791571
2021-09-16,0.06153511953511953
2021-09-17,0.06872637330545493
2021-09-18,0.04935671804830684
2021-09-19,0.09318528022157054
2021-09-20,0.07902760180199203
2021-09-21,0.06419596557631316
2021-09-22,0.09234070898719333
2021-09-23,0.08551405371448474
2021-09-24,0.06862692515167206
2021-09-25,0.07655476304334277
2021-09-26,0.05770238095238095
2021-09-27,0.07055630457113507
2021-09-28,0.08286486880466472
2021-09-29,0.06471532521749285
2021-09-30,0.07464399489399488
2021-10-01,0.07225588294448913
2021-10-02,0.11225954297438671
2021-10-03,0.07402608553063098
2021-10-04,0.0928641323953824
2021-10-05,0.0758351290236765
2021-10-06,0.08335532127357222
2021-10-07,0.08734853723961608
2021-10-08,0.0832504431134568
2021-10-09,0.06732715706961938
2021-10-10,0.07139003673094581
2021-10-11,0.10587237622321655
2021-10-12,0.0776889725020566
2021-10-13,0.05992693845752356
2021-10-14,0.071807048315669
2021-10-15,0.043355547513103776
2021-10-16,0.05969205097287289
2021-10-17,0.06992047767047767
2021-10-18,0.09388556381484012
2021-10-19,0.08334956947292473
2021-10-20,0.08433290246848239
2021-10-21,0.09512066697243277
2021-10-22,0.0808451788170098
2021-10-23,0.08347539508684086
2021-10-24,0.08598706338596043
2021-10-25,0.03180705562781034
2021-10-26,0.11888199062441486
2021-10-27,0.10159243016519134
2021-10-28,0.0659923092167201
2021-10-29,0.10061042169393009
2021-10-30,0.08566509829807702
2021-10-31,0.028840315128193912
2021-11-01,0.07921204369551477
2021-11-02,0.07887987643118646
2021-11-03,0.07862378536346426
2021-11-04,0.07719030572602
2021-11-05,0.05202851591504504
2021-11-06,0.0740183371735791
2021-11-07,0.07190889154704944
2021-11-08,0.06790312516701404
2021-11-09,0.07858543238290072
2021-11-10,0.06347092719847573
2021-11-11,0.07679466385973234
2021-11-12,0.10138559423235319
2021-11-13,0.09193445030498602
2021-11-14,0.09188805638805639
2021-11-15,0.07791795841600528
2021-11-16,0.05247351414018079
2021-11-17,0.07067123830765963
2021-11-18,0.054070510453211866
2021-11-19,0.07461947425988522
2021-11-20,0.04820988285555214
2021-11-21,0.06948030128473676
2021-11-22,0.04965021455153033
2021-11-23,0.09033790253576686
2021-11-24,0.07219525213948773
2021-11-25,0.09208126658551828
2021-11-26,0.054302392208877164
2021-11-27,0.032818002909466314
2021-11-28,0.06702299047324557
2021-11-29,0.0865928340784898
2021-11-30,0.07413430882180881
2021-12-01,0.060743792803316606
2021-12-02,0.0901959039268684
2021-12-03,0.05717363862866508
2021-12-04,0.0560332079434902
2021-12-05,0.04626501418404827
2021-12-06,0.0398401604540985
2021-12-07,0.08705119518969827
2021-12-08,0.0865498190522
2021-12-09,0.06830929976456292
2021-12-10,0.09939601829432337
2021-12-11,0.059871462492731134
2021-12-12,0.07525951744334097
2021-12-13,0.05121488597923023
2021-12-14,0.04916103225802105
2021-12-15,0.08247431303452643
2021-12-16,0.0640437252342014
2021-12-17,0.09112438213589528
2021-12-18,0.04167617165443252
2021-12-19,0.10349293603866774
2021-12-20,0.07777096360429694
2021-12-21,0.08329078967010001
2021-12-22,0.10323823988679061
2021-12-23,0.08902842893455543
2021-12-24,0.0685365513331615
2021-12-25,0.11479973282392636
2021-12-26,0.049801887926887924
2021-12-27,0.08621169955585539
2021-12-28,0.09456533287868904
2021-12-29,0.06590790207267479
2021-12-30,0.0498128959299172
2021-12-31,0.04932415198260268
2022-01-01,0.06194444110416332
2022-01-02,0.08301334415584416
2022-01-03,0.0802879186865362
2022-01-04,0.08028698086179838
2022-01-05,0.07503908379429212
2022-01-06,0.08613680581823785
2022-01-07,0.06046041716136653
2022-01-08,0.053322350915436016
2022-01-09,0.08647483128543734
2022-01-10,0.06820649070531146
2022-01-11,0.07811674071542492
2022-01-12,0.0785437832209984
2022-01-13,0.08498349279266831
2022-01-14,0.032493176299356066
2022-01-15,0.07043273622928795
2022-01-16,0.07140065736732402
2022-01-17,0.08764954077454078
2022-01-18,0.014039853562075775
2022-01-19,0.0642017607715282
2022-01-20,0.06933731447124303
2022-01-21,0.045553853456867875
2022-01-22,0.026861039382969198
2022-01-23,0.05184357674489253
2022-01-24,0.08790925934767846
2022-01-25,0.08405438773113191
2022-01-26,0.08560792285792285
2022-01-27,0.06676775360912131
2022-01-28,0.06564182032718964
2022-01-29,0.09889417210820087
2022-01-30,0.10080069401497974
2022-01-31,0.06246924227392977
2022-02-01,0.09435602702557488
2022-02-02,0.10088208720369522
2022-02-03,0.08226006291633813
2022-02-04,0.07675899485387437
2022-02-05,0.04353170308527451
2022-02-06,0.029905498617848015
2022-02-07,0.09091753502151731
2022-02-08,0.0957698926557938
2022-02-09,0.06822566349772231
2022-02-10,0.046269867117254684
2022-02-11,0.09860880371432319
2022-02-12,0.06328788946798813
2022-02-13,0.08509356213059917
2022-02-14,0.08064283404603526
2022-02-15,0.057348734357009615
2022-02-16,0.0467259754941441
2022-02-17,0.0418430744019309
2022-02-18,0.06211573835955024
2022-02-19,0.08082887486617325
2022-02-20,0.061075036075036074
2022-02-21,0.07134678959303019
2022-02-22,0.06801221150772048
2022-02-23,0.0474095845674793
2022-02-24,0.045338297054098926
2022-02-25,0.06128964059196617
2022-02-26,0.06175225861095425
2022-02-27,0.06635478158205431
2022-02-28,0.02819591114313691
2022-03-01,0.05856969225900587
2022-03-02,0.05112140722089702
2022-03-03,0.08679147535965717
2022-03-04,0.06554842422754793
2022-03-05,0.049168585343228204
2022-03-06,0.10015300429544616
2022-03-07,0.031238267184528865
2022-03-08,0.07666353400935506
2022-03-09,0.08597071529033554
2022-03-10,0.08300574019626683
2022-03-11,0.07052741702741702
2022-03-12,0.08435673861205777
2022-03-13,0.07671303120667113
2022-03-14,0.06733362384911057
2022-03-15,0.07312863586448491
2022-03-16,0.05166672034975606
2022-03-17,0.09440565956136131
2022-03-18,0.06246547663861328
2022-03-19,0.07927941625277003
2022-03-20,0.1103307424898334
2022-03-21,0.0408647029299203
2022-03-22,0.0758220837076969
2022-03-23,0.06897197813242589
2022-03-24,0.07387692126896672
2022-03-25,0.07265596524103468
2022-03-26,0.06542808533274634
2022-03-27,0.06798101898101896
2022-03-28,0.09425401530836312
2022-03-29,0.04369315303490835
2022-03-30,0.0761979396185983
2022-03-31,0.08490129315129315
2022-04-01,0.06852791288505573
2022-04-02,0.09063446635668856
2022-04-03,0.062034574772670006
2022-04-04,0.08471859685968595
2022-04-05,0.06221944346944347
2022-04-06,0.06836879139379139
2022-04-07,0.07449283598850535
2022-04-08,0.07689588578938067
2022-04-09,0.08527789414886187
2022-04-10,0.0873541574166574
2022-04-11,0.09151944066914997
2022-04-12,0.060539698111640554
2022-04-13,0.07820600741999216
2022-04-14,0.07708409636781348
2022-04-15,0.07284787157287156
2022-04-16,0.1402405344024662
2022-04-17,0.05966977048109123
2022-04-18,0.08125054329873606
2022-04-19,0.0510344387755102
2022-04-20,0.06863374107617529
2022-04-21,0.06681477928637018
2022-04-22,0.06547714084004407
2022-04-23,0.08214290589290588
2022-04-24,0.05780282331511839
2022-04-25,0.06081022939478821
2022-04-26,0.054626203385394555
2022-04-27,0.09540905907817672
2022-04-28,0.06586754940071265
2022-04-29,0.0930334377057678
2022-04-30,0.07415459682455297
2022-05-01,0.045978315978315976
2022-05-02,0.033664419795372165
2022-05-03,0.06730547224916138
2022-05-04,0.07863040785210595
2022-05-05,0.04487301147362122
2022-05-06,0.03748532401941492
2022-05-07,0.06787465970455661
2022-05-08,0.12490090465090466
2022-05-09,0.04053883613296163
2022-05-10,0.04110678886939391
2022-05-11,0.03383643905248843
2022-05-12,0.04449220182858393
2022-05-13,0.04287384092025302
2022-05-14,0.10112516534391534
2022-05-15,0.07825424701561064
2022-05-16,0.048114174836601305
2022-05-17,0.050668896065721454
2022-05-18,0.07064535320423
2022-05-19,0.05104066740510402
2022-05-20,0.06444839015151514
2022-05-21,0.07418846504142015
2022-05-22,0.09930986581960607
