id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1562167648275906563,1562167648275906563	,2022-08-24 03:59:25 Malay Peninsula Standard Time,2022-08-24,03:59:25,+0800,1151261857618907136,brianbrooksus,Brian Brooks,,Why Warren and Sanders Object to Crypto Rules by @BrianBrooksUS and Charles W. Calomiris https://t.co/2anxmwPiim,en,['brianbrooksus'],['https://www.wsj.com/articles/why-warren-and-sanders-object-to-crypto-rules-banking-regulation-system-user-controlled-occ-federal-reserve-bitcoin-11661270781'],[],28,109,370,[],[],https://twitter.com/BrianBrooksUS/status/1562167648275906563,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1560281903999004672,1560029100814712832	,2022-08-18 23:06:09 Malay Peninsula Standard Time,2022-08-18,23:06:09,+0800,1151261857618907136,brianbrooksus,Brian Brooks,,@GuyPorterSmith @Strike I’m bullish on @BTC_LN.  Only so much you can cover in a lunchtime speech before a group of generalists!  Thanks for coming.,en,"['guyportersmith', 'strike', 'btc_ln']",[],[],0,0,2,[],[],https://twitter.com/BrianBrooksUS/status/1560281903999004672,,,0,,,,,,,,"{'user_id': '16876986', 'username': 'GuyPorterSmith'}",,,,
1548899270408802304,1548899270408802304	,2022-07-18 13:15:37 Malay Peninsula Standard Time,2022-07-18,13:15:37,+0800,1151261857618907136,brianbrooksus,Brian Brooks,,Sigh. https://t.co/ELtwPT8COF,en,[],[],['https://pbs.twimg.com/media/FX7Lq9iUYAAmmCy.jpg'],232,6,48,[],[],https://twitter.com/BrianBrooksUS/status/1548899270408802304,,https://twitter.com/VPrasadMDMPH/status/1548805293177389056,1,https://pbs.twimg.com/media/FX7Lq9iUYAAmmCy.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
1541846468784291840,1541846468784291840	,2022-06-29 02:10:18 Malay Peninsula Standard Time,2022-06-29,02:10:18,+0800,1151261857618907136,brianbrooksus,Brian Brooks,,Congrats to my friend @giancarloMKTS! Love that at least one country thinks fighting for the future of finance is worthy of a knighthood.,en,['giancarlomkts'],[],[],91,12,95,[],[],https://twitter.com/BrianBrooksUS/status/1541846468784291840,,https://twitter.com/CoinDesk/status/1541843831993389057,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1537910003314532352,1537585723469090816	,2022-06-18 05:28:12 Malay Peninsula Standard Time,2022-06-18,05:28:12,+0800,1151261857618907136,brianbrooksus,Brian Brooks,,@twobitidiot But: https://t.co/Apkl0pd8t1,und,['twobitidiot'],['https://www.occ.gov/news-issuances/news-releases/2021/nr-occ-2021-2.html'],[],2,2,14,[],[],https://twitter.com/BrianBrooksUS/status/1537910003314532352,,,0,,,,,,,,"{'user_id': '2193616844', 'username': 'twobitidiot'}",,,,
1537891699933843461,1537891699933843461	,2022-06-18 04:15:28 Malay Peninsula Standard Time,2022-06-18,04:15:28,+0800,1151261857618907136,brianbrooksus,Brian Brooks,,@Matt_Hougan is right. Stock prices are a forecast of future cash flows.  @Bitcoin price is in part a forecast of future inflation.  Emphasis on *future*.,en,"['matt_hougan', 'bitcoin']",[],[],1,3,15,[],[],https://twitter.com/BrianBrooksUS/status/1537891699933843461,,https://twitter.com/Matt_Hougan/status/1537820702996279302,0,,,,,,,,"{'user_id': '17946674', 'username': 'Matt_Hougan'}",,,,
1537881126785536006,1537881126785536006	,2022-06-18 03:33:27 Malay Peninsula Standard Time,2022-06-18,03:33:27,+0800,1151261857618907136,brianbrooksus,Brian Brooks,,https://t.co/QZtvr9taSU,zxx,[],[],['https://pbs.twimg.com/media/FVemunZUsAAuPb-.jpg'],51,0,93,[],[],https://twitter.com/BrianBrooksUS/status/1537881126785536006,,https://twitter.com/RDollarclown/status/1537879907480391682,1,https://pbs.twimg.com/media/FVemunZUsAAuPb-.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
1537877252527955968,1537877252527955968	,2022-06-18 03:18:04 Malay Peninsula Standard Time,2022-06-18,03:18:04,+0800,1151261857618907136,brianbrooksus,Brian Brooks,,Looking forward to speaking at #AspenIdeas next weekend.  Clear thinking will be required to navigate turbulent times.  ⁦@AspenInstitute⁩ ⁦@BitfuryGroup⁩ ⁦@Bitcoin⁩ #crypto #financialservices https://t.co/LW0HuYHXkP,en,"['aspeninstitute', 'bitfurygroup', 'bitcoin']",[],['https://pbs.twimg.com/media/FVejNWXUAAAKFmT.jpg'],8,9,83,"['aspenideas', 'crypto', 'financialservices']",[],https://twitter.com/BrianBrooksUS/status/1537877252527955968,,,1,https://pbs.twimg.com/media/FVejNWXUAAAKFmT.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
1536871590792531968,1536871590792531968	,2022-06-15 08:41:55 Malay Peninsula Standard Time,2022-06-15,08:41:55,+0800,1151261857618907136,brianbrooksus,Brian Brooks,,When public health and banking are weaponized at the same time….,en,[],[],[],19,73,268,[],[],https://twitter.com/BrianBrooksUS/status/1536871590792531968,,https://twitter.com/JordanSchachtel/status/1536702049865302016,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1536778468704198657,1536778468704198657	,2022-06-15 02:31:53 Malay Peninsula Standard Time,2022-06-15,02:31:53,+0800,1151261857618907136,brianbrooksus,Brian Brooks,,"Great point by @geneludwig.  One simplistic explanation, in addition to inflation: labor force participation is lower than at any time since the early 1970s. https://t.co/D4tIsAHOzV",en,['geneludwig'],[],['https://pbs.twimg.com/media/FVO73PmUUAA1VAJ.jpg'],9,9,23,[],[],https://twitter.com/BrianBrooksUS/status/1536778468704198657,,https://twitter.com/geneludwig/status/1536763453578289152,1,https://pbs.twimg.com/media/FVO73PmUUAA1VAJ.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
