date,username,sentiment_score
2020-01-14,kyletorpey,-0.1554
2020-01-14,neerajka,0.20095
2020-01-14,nickszabo4,0.6369
2020-01-14,nlw,0.2238
2020-01-14,petermccormack,0.0
2020-01-14,rogerkver,0.0
2020-01-14,sbf_ftx,-0.395
2020-01-14,scottmelker,0.22193000000000002
2020-01-14,starkness,0.7243999999999999
2020-01-14,thestalwart,0.312
2020-01-14,tuurdemeester,0.4063
2020-01-14,vitalikbuterin,-0.1813
2020-01-15,aantonop,-0.24695
2020-01-15,adam3us,0.41209999999999997
2020-01-15,apompliano,0.6249
2020-01-15,balajis,0.1591
2020-01-15,bitcoinmagazine,0.0
2020-01-15,brucefenton,0.43518
2020-01-15,cburniske,0.0
2020-01-15,coindesk,0.1491625
2020-01-15,cointelegraph,0.16113076923076924
2020-01-15,cremedelacrypto,0.6249
2020-01-15,danheld,-0.0843875
2020-01-15,excellion,0.1909
2020-01-15,fintechfrank,0.0976
2020-01-15,kyletorpey,0.3182
2020-01-15,muneeb,0.29813333333333336
2020-01-15,nickszabo4,0.384
2020-01-15,nlw,0.2786666666666667
2020-01-15,paoloardoino,0.6808
2020-01-15,petermccormack,0.13789
2020-01-15,rogerkver,0.8519
2020-01-15,scottmelker,0.15536999999999998
2020-01-15,thestalwart,0.440975
2020-01-16,aantonop,-0.1027
2020-01-16,adam3us,0.20572
2020-01-16,barrysilbert,0.0
2020-01-16,bitcoinmagazine,0.19063333333333332
2020-01-16,blockstream,0.3845
2020-01-16,coindesk,0.2669375
2020-01-16,cointelegraph,-0.15177000000000002
2020-01-16,danheld,0.0
2020-01-16,erikvoorhees,-0.0903
2020-01-16,excellion,0.0
2020-01-16,fintechfrank,0.0
2020-01-16,haydenzadams,0.47409999999999997
2020-01-16,jespow,0.41169999999999995
2020-01-16,jgarzik,0.21230000000000002
2020-01-16,kyletorpey,0.0
2020-01-16,lopp,0.34425000000000006
2020-01-16,neerajka,0.0772
2020-01-16,nlw,0.3718
2020-01-16,paoloardoino,0.2202
2020-01-16,petermccormack,0.07220000000000001
2020-01-16,scottmelker,0.14236666666666667
2020-01-16,tuurdemeester,0.128
2020-01-16,woonomic,0.4404
2020-01-17,aantonop,0.0
2020-01-17,adam3us,0.230225
2020-01-17,apompliano,0.31245
2020-01-17,balajis,0.25
2020-01-17,barrysilbert,0.0
2020-01-17,brucefenton,-0.045460000000000014
2020-01-17,caitlinlong_,0.654
2020-01-17,cameron,0.9313
2020-01-17,coindesk,0.13542500000000002
2020-01-17,cointelegraph,0.13863333333333333
2020-01-17,danheld,0.37034999999999996
2020-01-17,erikvoorhees,0.0
2020-01-17,excellion,0.31323333333333336
2020-01-17,fintechfrank,0.0
2020-01-17,haydenzadams,0.296
2020-01-17,jessewldn,0.0
2020-01-17,jillrgunter,0.0
2020-01-17,kyletorpey,0.23637999999999998
2020-01-17,lopp,0.2654
2020-01-17,neerajka,0.26089999999999997
2020-01-17,nlw,0.3414
2020-01-17,petermccormack,-0.006679999999999997
2020-01-17,pwuille,0.8126
2020-01-17,scottmelker,0.2735714285714286
2020-01-17,vitalikbuterin,0.2466
2020-01-18,aantonop,0.46035000000000004
2020-01-18,adam3us,0.28359999999999996
2020-01-18,apompliano,0.0
2020-01-18,bitcoinmagazine,0.4432666666666667
2020-01-18,brucefenton,0.7964
2020-01-18,coindesk,0.11307999999999999
2020-01-18,cointelegraph,0.23805625
2020-01-18,danheld,-0.14215
2020-01-18,haydenzadams,-0.25
2020-01-18,jessewldn,0.0
2020-01-18,kyletorpey,0.5106
2020-01-18,naval,0.0
2020-01-18,neerajka,0.47229999999999994
2020-01-18,nlw,0.58735
2020-01-18,petermccormack,0.0256
2020-01-18,scottmelker,-0.04185454545454546
2020-01-18,tuurdemeester,0.891
2020-01-18,woonomic,0.0
2020-01-19,aantonop,0.34965
2020-01-19,adam3us,0.453
2020-01-19,apompliano,0.2053
2020-01-19,brucefenton,0.5106
2020-01-19,coindesk,-0.4215
2020-01-19,cointelegraph,-0.024440000000000007
2020-01-19,danheld,0.0
2020-01-19,erikvoorhees,0.0
2020-01-19,excellion,0.0
2020-01-19,fintechfrank,0.14049999999999999
2020-01-19,gladstein,0.6369
2020-01-19,jessewldn,-0.1779
2020-01-19,jgarzik,0.4019
2020-01-19,nickszabo4,0.0
2020-01-19,nlw,0.06743333333333333
2020-01-19,petermccormack,0.0
2020-01-19,scottmelker,0.03611428571428572
2020-01-19,starkness,0.0
2020-01-19,thestalwart,0.7906
2020-01-19,woonomic,0.0
2020-01-20,adam3us,0.0653
2020-01-20,apompliano,-0.21619999999999998
2020-01-20,balajis,0.4019
2020-01-20,blockstream,0.5719
2020-01-20,brucefenton,-0.836
2020-01-20,caitlinlong_,0.7904
2020-01-20,coindesk,0.06696666666666667
2020-01-20,cointelegraph,0.05771818181818182
2020-01-20,erikvoorhees,-0.10285
2020-01-20,excellion,-0.1468
2020-01-20,fintechfrank,0.0
2020-01-20,gladstein,0.27034
2020-01-20,jchervinsky,0.5693
2020-01-20,jgarzik,0.0
2020-01-20,kyletorpey,0.2023
2020-01-20,nlw,0.0
2020-01-20,scottmelker,-0.020569999999999998
2020-01-20,vitalikbuterin,-0.013200000000000012
2020-01-20,woonomic,-0.34
2020-01-21,adam3us,0.19826666666666667
2020-01-21,bitcoinmagazine,0.4588
2020-01-21,brucefenton,0.4404
2020-01-21,coindesk,0.17804999999999999
2020-01-21,cointelegraph,0.2387875
2020-01-21,danheld,0.296
2020-01-21,excellion,0.0
2020-01-21,fintechfrank,-0.0258
2020-01-21,neerajka,0.3818
2020-01-21,nlw,0.2736125
2020-01-21,paoloardoino,0.5267
2020-01-21,petermccormack,-0.5106
2020-01-21,rogerkver,0.2235
2020-01-21,scottmelker,-0.009822222222222225
2020-01-21,tuurdemeester,0.0
2020-01-21,vitalikbuterin,0.4939
2020-01-22,aantonop,0.0
2020-01-22,adam3us,0.28717499999999996
2020-01-22,apompliano,0.2732
2020-01-22,billbarhydt,0.3612
2020-01-22,cobie,0.0
2020-01-22,coindesk,0.6223
2020-01-22,cointelegraph,0.1523125
2020-01-22,danheld,0.3066
2020-01-22,fintechfrank,0.0
2020-01-22,jack,0.0
2020-01-22,jchervinsky,0.6901
2020-01-22,kyletorpey,0.09949999999999998
2020-01-22,lopp,-0.4404
2020-01-22,melt_dem,0.44905
2020-01-22,mikejcasey,0.4019
2020-01-22,nickszabo4,0.5267
2020-01-22,nlw,-0.07020000000000001
2020-01-22,paoloardoino,0.0
2020-01-22,petermccormack,0.21381666666666668
2020-01-22,scottmelker,0.08107142857142857
2020-01-22,thestalwart,-0.27390000000000003
2020-01-22,woonomic,0.8225
2020-01-23,adam3us,0.28396666666666665
2020-01-23,apompliano,0.8126
2020-01-23,balajis,0.4404
2020-01-23,bitcoinmagazine,0.0
2020-01-23,caitlinlong_,0.86435
2020-01-23,coindesk,0.369825
2020-01-23,cointelegraph,0.02324285714285714
2020-01-23,cryptohayes,0.0
2020-01-23,danheld,0.18295
2020-01-23,dtapcap,0.01090000000000002
2020-01-23,excellion,0.0
2020-01-23,fintechfrank,0.1446666666666667
2020-01-23,kyletorpey,0.70875
2020-01-23,laurashin,0.6908
2020-01-23,lopp,0.31845
2020-01-23,morcosa,0.2263
2020-01-23,muneeb,0.8555
2020-01-23,neerajka,-0.4019
2020-01-23,nlw,-0.3529
2020-01-23,novogratz,0.3612
2020-01-23,paoloardoino,0.0
2020-01-23,petermccormack,0.0
2020-01-23,satoshilite,0.128
2020-01-23,scottmelker,-0.025657142857142854
2020-01-23,tuurdemeester,0.7177
2020-01-23,tyler,0.30595
2020-01-23,vinnylingham,0.7351
2020-01-23,vitalikbuterin,-0.1531
2020-01-24,aaronvanw,0.6124
2020-01-24,adam3us,0.19935
2020-01-24,apompliano,-0.05135
2020-01-24,bendavenport,0.5423
2020-01-24,brucefenton,0.6808
2020-01-24,coindesk,-0.012333333333333326
2020-01-24,cointelegraph,0.08948571428571428
2020-01-24,danheld,0.42955
2020-01-24,ethereumjoseph,0.9618
2020-01-24,fintechfrank,0.13820000000000002
2020-01-24,gladstein,0.7003
2020-01-24,haydenzadams,0.0
2020-01-24,jchervinsky,0.2023
2020-01-24,kyletorpey,0.3541999999999999
2020-01-24,lopp,0.0
2020-01-24,melt_dem,0.0386
2020-01-24,mikejcasey,0.3612
2020-01-24,neerajka,0.0
2020-01-24,nlw,0.43445
2020-01-24,paoloardoino,0.0
2020-01-24,petermccormack,0.08593333333333332
2020-01-24,pwuille,0.3818
2020-01-24,rogerkver,0.2732
2020-01-24,scottmelker,-0.15605
2020-01-24,tuurdemeester,0.0
2020-01-25,adam3us,-0.100375
2020-01-25,apompliano,0.6597
2020-01-25,bitcoinmagazine,0.5719
2020-01-25,blockstream,0.0
2020-01-25,cobie,0.0
2020-01-25,coindesk,-0.1902
2020-01-25,cointelegraph,0.10135833333333333
2020-01-25,cz_binance,0.0
2020-01-25,danheld,0.11869999999999999
2020-01-25,erikvoorhees,-0.44589999999999996
2020-01-25,fintechfrank,-0.1516
2020-01-25,kyletorpey,-0.15316666666666667
2020-01-25,lopp,-0.6597
2020-01-25,neerajka,0.0
2020-01-25,nlw,0.2819714285714286
2020-01-25,paoloardoino,0.38849999999999996
2020-01-25,petermccormack,0.09866666666666667
2020-01-25,pwuille,0.0258
2020-01-25,scottmelker,0.0
2020-01-25,thestalwart,0.2263
2020-01-25,woonomic,0.8402
2020-01-26,adam3us,0.5663
2020-01-26,apompliano,0.2023
2020-01-26,balajis,-0.23835
2020-01-26,brucefenton,0.0
2020-01-26,cburniske,0.21075
2020-01-26,cobie,0.1027
2020-01-26,coindesk,0.31720000000000004
2020-01-26,cointelegraph,0.14447142857142856
2020-01-26,danheld,0.12193333333333334
2020-01-26,excellion,-0.1027
2020-01-26,lopp,-0.5574
