date,sentiment_score
2020-01-01,0.16693750000000002
2020-01-02,0.22122999999999998
2020-01-03,0.14961587301587304
2020-01-04,0.2724684210526316
2020-01-05,0.0878171875
2020-01-06,0.0816987341772152
2020-01-07,0.16878837209302325
2020-01-08,0.1397876288659794
2020-01-09,0.19102045454545455
2020-01-10,0.11049999999999999
2020-01-11,0.23433690476190477
2020-01-12,0.21995499999999998
2020-01-13,0.143596
2020-01-14,0.19927727272727272
2020-01-15,0.20183666666666664
2020-01-16,0.13908450704225353
2020-01-17,0.19982844827586208
2020-01-18,0.16807384615384616
2020-01-19,0.13062894736842104
2020-01-20,0.06402985074626866
2020-01-21,0.180616
2020-01-22,0.1892866666666667
2020-01-23,0.18594864864864863
2020-01-24,0.12412153846153846
2020-01-25,0.06709285714285713
2020-01-26,0.21154117647058823
2020-01-27,0.21324339622641508
2020-01-28,0.1940242105263158
2020-01-29,0.13513764705882353
2020-01-30,0.18764285714285714
2020-01-31,0.17317733333333335
2020-02-01,0.09423283582089552
2020-02-02,0.15376507936507938
2020-02-03,0.10731975308641975
2020-02-04,0.11251794871794872
2020-02-05,0.21823882352941176
2020-02-06,0.2429360465116279
2020-02-07,0.1731086956521739
2020-02-08,0.06165538461538462
2020-02-09,0.1274421052631579
2020-02-10,0.1887857142857143
2020-02-11,0.20742054794520548
2020-02-12,0.19494157303370785
2020-02-13,0.11417466666666667
2020-02-14,0.1026871794871795
2020-02-15,0.20590384615384616
2020-02-16,0.1476787234042553
2020-02-17,0.177840350877193
2020-02-18,0.20206805555555554
2020-02-19,0.13583663366336635
2020-02-20,0.2067427272727273
2020-02-21,0.10832900000000001
2020-02-22,0.12850172413793104
2020-02-23,0.11770810810810811
2020-02-24,0.1322696629213483
2020-02-25,0.16758421052631578
2020-02-26,0.1569252427184466
2020-02-27,0.16084629629629632
2020-02-28,0.10045897435897436
2020-02-29,0.08185074626865671
2020-03-01,0.14073214285714283
2020-03-02,0.015114545454545453
2020-03-03,0.1804980198019802
2020-03-04,0.06599880952380952
2020-03-05,0.1458123595505618
2020-03-06,0.03745094339622642
2020-03-07,0.09566666666666668
2020-03-08,0.1342714285714286
2020-03-09,0.07310428571428572
2020-03-10,0.11467200000000001
2020-03-11,0.02011875
2020-03-12,0.04707171717171718
2020-03-13,0.004266442953020138
2020-03-14,0.041678124999999996
2020-03-15,0.023515686274509805
2020-03-16,0.11422941176470588
2020-03-17,0.111775
2020-03-18,0.07614461538461538
2020-03-19,0.16504222222222223
2020-03-20,0.1403534090909091
2020-03-21,0.1343906976744186
2020-03-22,0.17868636363636362
2020-03-23,0.06473684210526316
2020-03-24,0.07283384615384615
2020-03-25,0.1379202702702703
2020-03-26,0.056931578947368416
2020-03-27,0.08223295454545455
2020-03-28,0.07107631578947368
2020-03-29,0.1688625
2020-03-30,0.1192952380952381
2020-03-31,0.06723370786516854
2020-04-01,0.16719878048780487
2020-04-02,0.1443753846153846
2020-04-03,0.06918369565217392
2020-04-04,0.18171162790697676
2020-04-05,0.21517
2020-04-06,0.03270579710144928
2020-04-07,0.13878275862068964
2020-04-08,0.14411685393258428
2020-04-09,0.08717027027027027
2020-04-10,0.14664776119402986
2020-04-11,0.13870277777777776
2020-04-12,0.15156666666666668
2020-04-13,0.10547884615384615
2020-04-14,0.08016607142857143
2020-04-15,0.13189545454545454
2020-04-16,0.15140483870967741
2020-04-17,0.13415955056179776
2020-04-18,0.21252987012987012
2020-04-19,0.2363896551724138
2020-04-20,0.12108448275862069
2020-04-21,-0.05847428571428571
2020-04-22,0.12421884057971014
2020-04-23,0.13817462686567164
2020-04-24,0.14386891891891893
2020-04-25,0.10161509433962264
2020-04-26,0.25846341463414635
2020-04-27,0.1783377358490566
2020-04-28,0.15970714285714285
2020-04-29,0.14677692307692305
2020-04-30,0.13875833333333334
2020-05-01,0.17975961538461538
2020-05-02,0.24721410256410253
2020-05-03,0.21124324324324323
2020-05-04,0.1260709090909091
2020-05-05,0.21201935483870968
2020-05-06,0.21170877192982454
2020-05-07,0.2225044642857143
2020-05-08,0.17444850299401196
2020-05-09,0.2163157894736842
2020-05-10,0.09111896551724138
2020-05-11,0.12337857142857143
2020-05-12,0.11513240223463686
2020-05-13,0.21336444444444444
2020-05-14,0.15990754716981131
2020-05-15,0.075293
2020-05-16,0.16227894736842105
2020-05-17,0.17140508474576271
2020-05-18,0.07181818181818181
2020-05-19,0.1348977011494253
2020-05-20,0.21247523809523808
2020-05-21,0.15878245614035086
2020-05-22,0.13215047619047618
2020-05-23,0.24888125
2020-05-24,0.175209375
2020-05-25,0.10352337662337663
2020-05-26,0.17378771929824563
2020-05-27,0.08993207547169811
2020-05-28,0.20214266666666666
2020-05-29,0.12653125
2020-05-30,0.17284130434782607
2020-05-31,0.10441764705882353
2020-06-01,0.1382
2020-06-02,0.050225252525252534
2020-06-03,0.0870672131147541
2020-06-04,0.15288313253012048
2020-06-05,0.10422424242424243
2020-06-06,0.20224237288135594
2020-06-07,0.07076875
2020-06-08,0.09142888888888889
2020-06-09,0.23134545454545455
2020-06-10,0.11125600000000001
2020-06-11,0.14078870967741935
2020-06-12,0.029927631578947365
2020-06-13,0.17779285714285714
2020-06-14,0.21779298245614034
2020-06-15,0.07340470588235296
2020-06-16,0.12887916666666666
2020-06-17,0.2365
2020-06-18,0.18659532710280372
2020-06-19,0.10873061224489795
2020-06-20,0.17993389830508474
2020-06-21,0.16275357142857144
2020-06-22,0.24050153846153846
2020-06-23,0.14154729729729731
2020-06-24,0.1971953125
2020-06-25,0.09948314606741572
2020-06-26,0.10866020408163266
2020-06-27,0.1583734939759036
2020-06-28,0.18415806451612904
2020-06-29,0.09528589743589744
2020-06-30,0.059532857142857144
2020-07-01,0.14113296703296704
2020-07-02,0.21330389610389608
2020-07-03,0.19159029126213592
2020-07-04,0.2720153846153846
2020-07-05,0.1120090909090909
2020-07-06,0.22022380952380952
2020-07-07,0.11839746835443037
2020-07-08,0.10564124999999999
2020-07-09,0.15594303797468353
2020-07-10,0.12024942528735633
2020-07-11,0.08280487804878049
2020-07-12,0.20423095238095237
2020-07-13,0.16856829268292683
2020-07-14,0.1368658536585366
2020-07-15,0.18825794392523365
2020-07-16,0.08084961240310078
2020-07-17,0.119335
2020-07-18,0.05257457627118643
2020-07-19,0.11353414634146343
2020-07-20,0.21908947368421053
2020-07-21,0.18775483870967744
2020-07-22,0.16399
2020-07-23,0.20672549019607842
2020-07-24,0.2155505747126437
2020-07-25,0.1619390243902439
2020-07-26,0.1386921052631579
2020-07-27,0.2054081395348837
2020-07-28,0.19191353383458645
2020-07-29,0.14850185185185186
2020-07-30,0.1664267441860465
2020-07-31,0.21140752688172046
2020-08-01,0.12771546391752578
2020-08-02,0.13298018018018018
2020-08-03,0.1585476923076923
2020-08-04,0.11824606741573034
2020-08-05,0.08849666666666667
2020-08-06,0.13295145631067962
2020-08-07,0.1413089108910891
2020-08-08,0.07773009708737864
2020-08-09,0.21625744680851064
2020-08-10,0.13252641509433963
2020-08-11,0.12658188405797102
2020-08-12,0.17829833333333334
2020-08-13,0.13296860465116278
2020-08-14,0.15793181818181817
2020-08-15,0.167453125
2020-08-16,0.25056285714285714
2020-08-17,0.14259529411764704
2020-08-18,0.0904241935483871
2020-08-19,0.10213749999999999
2020-08-20,0.1491070588235294
2020-08-21,0.15152428571428572
2020-08-22,0.10409506172839506
2020-08-23,0.07281612903225806
2020-08-24,0.20485921052631578
2020-08-25,0.19466478873239437
2020-08-26,0.10287222222222224
2020-08-27,0.16411138211382115
2020-08-28,0.0847919191919192
2020-08-29,0.1759975
2020-08-30,0.13677358490566038
2020-08-31,0.06026111111111111
2020-09-01,0.14027477477477476
2020-09-02,0.14591009174311925
2020-09-03,0.17029090909090908
2020-09-04,0.11284536082474227
2020-09-05,0.16365487804878048
2020-09-06,0.16962631578947368
2020-09-07,0.02375416666666667
2020-09-08,0.19464805194805196
2020-09-09,0.12216041666666666
2020-09-10,0.1495297619047619
2020-09-11,0.20111204819277106
2020-09-12,0.16050317460317462
2020-09-13,0.25528024691358026
2020-09-14,0.12233508771929825
2020-09-15,0.13151851851851853
2020-09-16,0.1351373831775701
